,Ia,EPP,time,Im,flag
30875,10.80000019,1686.599976,2018/11/26 8:34,10.80000019,3
30876,10.80000019,1686.599976,2018/11/26 8:34,10.80000019,3
30877,10.80000019,1686.599976,2018/11/26 8:34,10.80000019,3
30878,10.80000019,1686.599976,2018/11/26 8:34,10.80000019,3
30879,12,1686.599976,2018/11/26 8:34,12,3
30880,12,1686.599976,2018/11/26 8:34,12,3
30881,12.60000038,1686.599976,2018/11/26 8:34,12.60000038,3
30882,12.60000038,1686.599976,2018/11/26 8:34,12.60000038,3
30883,13.5,1686.599976,2018/11/26 8:34,13.5,3
30884,13.5,1686.599976,2018/11/26 8:34,13.5,3
30885,13.5,1686.599976,2018/11/26 8:34,13.5,3
30886,12.60000038,1686.599976,2018/11/26 8:34,12.60000038,3
30887,12.60000038,1686.599976,2018/11/26 8:34,12.60000038,3
30888,12.60000038,1686.599976,2018/11/26 8:34,12.60000038,3
30889,23.10000038,1686.599976,2018/11/26 8:34,23.10000038,3
30890,23.39999962,1686.599976,2018/11/26 8:34,23.39999962,3
30891,23.39999962,1686.599976,2018/11/26 8:34,23.39999962,3
30892,23.39999962,1686.599976,2018/11/26 8:34,23.39999962,3
30893,22.20000076,1686.599976,2018/11/26 8:34,22.20000076,3
30894,22.20000076,1686.599976,2018/11/26 8:34,22.20000076,3
30895,11.39999962,1686.599976,2018/11/26 8:34,11.39999962,3
30896,11.39999962,1686.599976,2018/11/26 8:34,11.39999962,3
30897,10.19999981,1686.599976,2018/11/26 8:34,10.19999981,3
30898,10.19999981,1686.599976,2018/11/26 8:34,10.19999981,3
30899,10.19999981,1686.599976,2018/11/26 8:34,10.19999981,3
30900,10.19999981,1686.599976,2018/11/26 8:35,10.19999981,3
30901,16.79999924,1686.599976,2018/11/26 8:35,16.79999924,3
30902,16.79999924,1686.599976,2018/11/26 8:35,16.79999924,3
30903,22.20000076,1686.599976,2018/11/26 8:35,22.20000076,3
30904,22.20000076,1686.599976,2018/11/26 8:35,22.20000076,3
30905,23.10000038,1686.599976,2018/11/26 8:35,23.10000038,3
30906,23.10000038,1686.599976,2018/11/26 8:35,23.10000038,3
30907,23.10000038,1686.599976,2018/11/26 8:35,23.10000038,3
30908,23.10000038,1686.599976,2018/11/26 8:35,23.10000038,3
30909,23.10000038,1686.599976,2018/11/26 8:35,23.10000038,3
30910,23.10000038,1686.599976,2018/11/26 8:35,23.10000038,3
30911,23.10000038,1686.599976,2018/11/26 8:35,23.10000038,3
30912,28.5,1686.599976,2018/11/26 8:35,28.5,3
30913,28.5,1686.599976,2018/11/26 8:35,28.5,3
30914,28.5,1686.599976,2018/11/26 8:35,28.5,3
30915,28.5,1686.599976,2018/11/26 8:35,28.5,3
30916,28.5,1686.599976,2018/11/26 8:35,28.5,3
30917,28.5,1686.599976,2018/11/26 8:35,28.5,3
30918,28.5,1686.599976,2018/11/26 8:35,28.5,3
30919,28.79999924,1686.599976,2018/11/26 8:35,28.79999924,3
30920,28.79999924,1686.599976,2018/11/26 8:35,28.79999924,3
30921,28.79999924,1686.599976,2018/11/26 8:35,28.79999924,3
30922,28.79999924,1686.599976,2018/11/26 8:35,28.79999924,3
30923,27,1686.599976,2018/11/26 8:35,27,3
30924,11.69999981,1686.599976,2018/11/26 8:35,11.69999981,3
30925,11.69999981,1686.599976,2018/11/26 8:35,11.69999981,3
30926,11.69999981,1686.599976,2018/11/26 8:35,11.69999981,3
30927,13.19999981,1686.599976,2018/11/26 8:35,13.19999981,3
30928,13.19999981,1686.599976,2018/11/26 8:35,13.19999981,3
30929,13.19999981,1686.599976,2018/11/26 8:35,13.19999981,3
30930,12.89999962,1686.599976,2018/11/26 8:35,12.89999962,3
30931,12.89999962,1686.599976,2018/11/26 8:35,12.89999962,3
30932,12.89999962,1686.599976,2018/11/26 8:35,12.89999962,3
30933,12.89999962,1686.599976,2018/11/26 8:35,12.89999962,3
30934,13.5,1686.599976,2018/11/26 8:35,13.5,3
30935,13.5,1686.599976,2018/11/26 8:35,13.5,3
30936,13.5,1686.599976,2018/11/26 8:35,13.5,3
30937,14.10000038,1686.599976,2018/11/26 8:35,14.10000038,3
30938,14.10000038,1686.599976,2018/11/26 8:35,14.10000038,3
30939,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30940,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30941,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30942,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30943,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30944,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30945,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30946,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30947,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30948,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30949,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30950,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30951,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30952,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30953,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30954,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30955,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30956,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30957,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30958,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30959,17.10000038,1686.599976,2018/11/26 8:35,17.10000038,3
30960,17.10000038,1686.599976,2018/11/26 8:36,17.10000038,3
30961,17.10000038,1686.599976,2018/11/26 8:36,17.10000038,3
30962,17.10000038,1686.599976,2018/11/26 8:36,17.10000038,3
30963,16.79999924,1686.599976,2018/11/26 8:36,16.79999924,3
30964,16.79999924,1686.599976,2018/11/26 8:36,16.79999924,3
30965,16.79999924,1686.599976,2018/11/26 8:36,16.79999924,3
30966,16.79999924,1686.599976,2018/11/26 8:36,16.79999924,3
30967,17.10000038,1686.599976,2018/11/26 8:36,17.10000038,3
30968,17.10000038,1686.599976,2018/11/26 8:36,17.10000038,3
30969,22.20000076,1686.599976,2018/11/26 8:36,22.20000076,3
30970,22.20000076,1686.599976,2018/11/26 8:36,22.20000076,3
30971,22.20000076,1686.599976,2018/11/26 8:36,22.20000076,3
30972,22.20000076,1686.599976,2018/11/26 8:36,22.20000076,3
30973,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30974,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30975,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30976,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30977,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30978,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30979,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30980,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30981,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30982,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30983,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30984,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30985,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30986,21.60000038,1686.599976,2018/11/26 8:36,21.60000038,3
30987,21.60000038,1686.599976,2018/11/26 8:36,21.60000038,3
30988,21.60000038,1686.599976,2018/11/26 8:36,21.60000038,3
30989,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30990,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30991,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30992,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30993,21.89999962,1686.599976,2018/11/26 8:36,21.89999962,3
30994,22.20000076,1686.599976,2018/11/26 8:36,22.20000076,3
30995,22.20000076,1686.599976,2018/11/26 8:36,22.20000076,3
30996,22.20000076,1686.599976,2018/11/26 8:36,22.20000076,3
30997,24.60000038,1686.599976,2018/11/26 8:36,24.60000038,3
30998,24.60000038,1686.599976,2018/11/26 8:36,24.60000038,3
30999,24.89999962,1686.599976,2018/11/26 8:36,24.89999962,3
31000,24.89999962,1686.599976,2018/11/26 8:36,24.89999962,3
31001,25.79999924,1686.599976,2018/11/26 8:36,25.79999924,3
31002,26.10000038,1686.599976,2018/11/26 8:36,26.10000038,3
31003,26.10000038,1686.599976,2018/11/26 8:36,26.10000038,3
31004,26.10000038,1686.599976,2018/11/26 8:36,26.10000038,3
31005,26.10000038,1686.599976,2018/11/26 8:36,26.10000038,3
31006,26.10000038,1686.599976,2018/11/26 8:36,26.10000038,3
31007,26.10000038,1686.599976,2018/11/26 8:36,26.10000038,3
31008,25.79999924,1686.599976,2018/11/26 8:36,25.79999924,3
31009,25.79999924,1686.599976,2018/11/26 8:36,25.79999924,3
31010,25.79999924,1686.599976,2018/11/26 8:36,25.79999924,3
31011,25.79999924,1686.599976,2018/11/26 8:36,25.79999924,3
31012,25.79999924,1686.599976,2018/11/26 8:36,25.79999924,3
31013,25.79999924,1686.599976,2018/11/26 8:36,25.79999924,3
31014,25.79999924,1686.599976,2018/11/26 8:36,25.79999924,3
31015,25.79999924,1686.599976,2018/11/26 8:36,25.79999924,3
31016,25.79999924,1686.599976,2018/11/26 8:36,25.79999924,3
31017,25.79999924,1686.599976,2018/11/26 8:36,25.79999924,3
31018,25.79999924,1686.599976,2018/11/26 8:36,25.79999924,3
31019,25.79999924,1686.599976,2018/11/26 8:36,25.79999924,3
31020,25.5,1686.599976,2018/11/26 8:37,25.5,3
31021,25.5,1686.599976,2018/11/26 8:37,25.5,3
31022,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31023,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31024,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31025,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31026,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31027,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31028,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31029,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31030,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31031,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31032,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31033,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31034,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31035,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31036,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31037,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31038,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31039,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31040,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31041,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31042,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31043,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31044,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31045,25.5,1686.599976,2018/11/26 8:37,25.5,3
31046,25.5,1686.599976,2018/11/26 8:37,25.5,3
31047,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31048,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31049,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31050,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31051,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31052,25.20000076,1686.599976,2018/11/26 8:37,25.20000076,3
31053,25.5,1686.599976,2018/11/26 8:37,25.5,3
31054,25.5,1686.599976,2018/11/26 8:37,25.5,3
31055,25.5,1686.599976,2018/11/26 8:37,25.5,3
31056,25.5,1686.599976,2018/11/26 8:37,25.5,3
31057,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31058,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31059,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31060,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31061,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31062,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31063,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31064,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31065,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31066,26.39999962,1686.599976,2018/11/26 8:37,26.39999962,3
31067,26.39999962,1686.599976,2018/11/26 8:37,26.39999962,3
31068,26.39999962,1686.599976,2018/11/26 8:37,26.39999962,3
31069,26.39999962,1686.599976,2018/11/26 8:37,26.39999962,3
31070,26.39999962,1686.599976,2018/11/26 8:37,26.39999962,3
31071,26.10000038,1686.599976,2018/11/26 8:37,26.10000038,3
31072,25.5,1686.599976,2018/11/26 8:37,25.5,3
31073,25.5,1686.599976,2018/11/26 8:37,25.5,3
31074,25.5,1686.599976,2018/11/26 8:37,25.5,3
31075,25.5,1686.599976,2018/11/26 8:37,25.5,3
31076,25.5,1686.599976,2018/11/26 8:37,25.5,3
31077,25.5,1686.599976,2018/11/26 8:37,25.5,3
31078,25.5,1686.599976,2018/11/26 8:37,25.5,3
31079,25.5,1686.599976,2018/11/26 8:37,25.5,3
31080,25.5,1686.599976,2018/11/26 8:38,25.5,3
31081,25.5,1686.599976,2018/11/26 8:38,25.5,3
31082,25.79999924,1686.599976,2018/11/26 8:38,25.79999924,3
31083,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31084,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31085,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31086,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31087,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31088,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31089,26.55000019,1686.599976,2018/11/26 8:38,26.55000019,3
31090,26.55000019,1686.599976,2018/11/26 8:38,26.55000019,3
31091,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31092,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31093,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31094,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31095,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31096,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31097,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31098,25.79999924,1686.599976,2018/11/26 8:38,25.79999924,3
31099,25.79999924,1686.599976,2018/11/26 8:38,25.79999924,3
31100,25.79999924,1686.599976,2018/11/26 8:38,25.79999924,3
31101,25.79999924,1686.599976,2018/11/26 8:38,25.79999924,3
31102,25.79999924,1686.599976,2018/11/26 8:38,25.79999924,3
31103,25.79999924,1686.599976,2018/11/26 8:38,25.79999924,3
31104,25.79999924,1686.599976,2018/11/26 8:38,25.79999924,3
31105,25.79999924,1686.599976,2018/11/26 8:38,25.79999924,3
31106,25.79999924,1686.599976,2018/11/26 8:38,25.79999924,3
31107,25.79999924,1686.599976,2018/11/26 8:38,25.79999924,3
31108,25.79999924,1686.599976,2018/11/26 8:38,25.79999924,3
31109,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31110,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31111,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31112,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31113,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31114,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31115,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31116,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31117,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31118,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31119,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31120,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31121,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31122,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31123,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31124,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31125,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31126,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31127,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31128,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31129,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31130,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31131,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31132,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31133,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31134,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31135,26.39999962,1686.599976,2018/11/26 8:38,26.39999962,3
31136,26.70000076,1686.599976,2018/11/26 8:38,26.70000076,3
31137,27,1686.599976,2018/11/26 8:38,27,3
31138,27,1686.599976,2018/11/26 8:38,27,3
31139,27,1686.599976,2018/11/26 8:38,27,3
31140,27,1686.599976,2018/11/26 8:39,27,3
31141,27,1686.599976,2018/11/26 8:39,27,3
31142,26.70000076,1686.599976,2018/11/26 8:39,26.70000076,3
31143,26.70000076,1686.599976,2018/11/26 8:39,26.70000076,3
31144,26.70000076,1686.599976,2018/11/26 8:39,26.70000076,3
31145,27,1686.599976,2018/11/26 8:39,27,3
31146,27,1686.599976,2018/11/26 8:39,27,3
31147,27,1686.599976,2018/11/26 8:39,27,3
31148,27,1686.599976,2018/11/26 8:39,27,3
31149,27,1686.599976,2018/11/26 8:39,27,3
31150,27,1686.599976,2018/11/26 8:39,27,3
31151,27,1686.599976,2018/11/26 8:39,27,3
31152,27,1686.599976,2018/11/26 8:39,27,3
31153,27,1686.599976,2018/11/26 8:39,27,3
31154,27,1686.599976,2018/11/26 8:39,27,3
31155,27,1686.599976,2018/11/26 8:39,27,3
31156,27,1686.599976,2018/11/26 8:39,27,3
31157,27,1686.599976,2018/11/26 8:39,27,3
31158,27,1686.599976,2018/11/26 8:39,27,3
31159,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31160,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31161,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31162,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31163,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31164,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31165,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31166,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31167,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31168,26.39999962,1686.599976,2018/11/26 8:39,26.39999962,3
31169,26.39999962,1686.599976,2018/11/26 8:39,26.39999962,3
31170,27,1686.599976,2018/11/26 8:39,27,3
31171,27,1686.599976,2018/11/26 8:39,27,3
31172,27,1686.599976,2018/11/26 8:39,27,3
31173,27,1686.599976,2018/11/26 8:39,27,3
31174,27,1686.599976,2018/11/26 8:39,27,3
31175,27,1686.599976,2018/11/26 8:39,27,3
31176,27,1686.599976,2018/11/26 8:39,27,3
31177,27,1686.599976,2018/11/26 8:39,27,3
31178,27,1686.599976,2018/11/26 8:39,27,3
31179,27,1686.599976,2018/11/26 8:39,27,3
31180,26.70000076,1686.599976,2018/11/26 8:39,26.70000076,3
31181,26.70000076,1686.599976,2018/11/26 8:39,26.70000076,3
31182,26.70000076,1686.599976,2018/11/26 8:39,26.70000076,3
31183,27,1686.599976,2018/11/26 8:39,27,3
31184,27,1686.599976,2018/11/26 8:39,27,3
31185,27,1686.599976,2018/11/26 8:39,27,3
31186,27,1686.599976,2018/11/26 8:39,27,3
31187,27,1686.599976,2018/11/26 8:39,27,3
31188,27,1686.599976,2018/11/26 8:39,27,3
31189,27,1686.599976,2018/11/26 8:39,27,3
31190,27,1686.599976,2018/11/26 8:39,27,3
31191,26.70000076,1686.599976,2018/11/26 8:39,26.70000076,3
31192,26.70000076,1686.599976,2018/11/26 8:39,26.70000076,3
31193,26.39999962,1686.599976,2018/11/26 8:39,26.39999962,3
31194,26.39999962,1686.599976,2018/11/26 8:39,26.39999962,3
31195,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31196,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31197,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31198,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31199,26.10000038,1686.599976,2018/11/26 8:39,26.10000038,3
31200,25.79999924,1686.599976,2018/11/26 8:40,25.79999924,3
31201,25.79999924,1686.599976,2018/11/26 8:40,25.79999924,3
31202,25.79999924,1686.599976,2018/11/26 8:40,25.79999924,3
31203,26.39999962,1686.599976,2018/11/26 8:40,26.39999962,3
31204,26.39999962,1686.599976,2018/11/26 8:40,26.39999962,3
31205,26.70000076,1686.599976,2018/11/26 8:40,26.70000076,3
31206,26.70000076,1686.599976,2018/11/26 8:40,26.70000076,3
31207,26.70000076,1686.599976,2018/11/26 8:40,26.70000076,3
31208,26.70000076,1686.599976,2018/11/26 8:40,26.70000076,3
31209,26.70000076,1686.599976,2018/11/26 8:40,26.70000076,3
31210,26.70000076,1686.599976,2018/11/26 8:40,26.70000076,3
31211,26.70000076,1686.599976,2018/11/26 8:40,26.70000076,3
31212,26.70000076,1686.599976,2018/11/26 8:40,26.70000076,3
31213,24.60000038,1686.599976,2018/11/26 8:40,24.60000038,3
31214,24.60000038,1686.599976,2018/11/26 8:40,24.60000038,3
31215,24.60000038,1686.599976,2018/11/26 8:40,24.60000038,3
31216,24.60000038,1686.599976,2018/11/26 8:40,24.60000038,3
31217,24.60000038,1686.599976,2018/11/26 8:40,24.60000038,3
31218,24.60000038,1686.599976,2018/11/26 8:40,24.60000038,3
31219,24,1686.599976,2018/11/26 8:40,24,3
31220,23.70000076,1686.599976,2018/11/26 8:40,23.70000076,3
31221,23.70000076,1686.599976,2018/11/26 8:40,23.70000076,3
31222,23.70000076,1686.599976,2018/11/26 8:40,23.70000076,3
31223,23.70000076,1686.599976,2018/11/26 8:40,23.70000076,3
31224,23.70000076,1686.599976,2018/11/26 8:40,23.70000076,3
31225,23.39999962,1686.599976,2018/11/26 8:40,23.39999962,3
31226,23.39999962,1686.599976,2018/11/26 8:40,23.39999962,3
31227,23.39999962,1686.599976,2018/11/26 8:40,23.39999962,3
31228,23.70000076,1686.599976,2018/11/26 8:40,23.70000076,3
31229,23.70000076,1686.599976,2018/11/26 8:40,23.70000076,3
31230,23.70000076,1686.599976,2018/11/26 8:40,23.70000076,3
31231,23.70000076,1686.599976,2018/11/26 8:40,23.70000076,3
31232,24,1686.599976,2018/11/26 8:40,24,3
31233,24,1686.599976,2018/11/26 8:40,24,3
31234,24,1686.599976,2018/11/26 8:40,24,3
31235,24,1686.599976,2018/11/26 8:40,24,3
31236,24,1686.599976,2018/11/26 8:40,24,3
31237,24,1686.599976,2018/11/26 8:40,24,3
31238,24,1686.599976,2018/11/26 8:40,24,3
31239,24,1686.599976,2018/11/26 8:40,24,3
31240,24,1686.599976,2018/11/26 8:40,24,3
31241,24,1686.599976,2018/11/26 8:40,24,3
31242,24,1686.599976,2018/11/26 8:40,24,3
31243,24,1686.599976,2018/11/26 8:40,24,3
31244,24,1686.599976,2018/11/26 8:40,24,3
31245,24,1686.599976,2018/11/26 8:40,24,3
31246,24,1686.599976,2018/11/26 8:40,24,3
31247,23.70000076,1686.599976,2018/11/26 8:40,23.70000076,3
31248,23.70000076,1686.599976,2018/11/26 8:40,23.70000076,3
31249,23.70000076,1686.599976,2018/11/26 8:40,23.70000076,3
31250,23.70000076,1686.599976,2018/11/26 8:40,23.70000076,3
31251,24,1686.599976,2018/11/26 8:40,24,3
31252,24,1686.599976,2018/11/26 8:40,24,3
31253,24,1686.599976,2018/11/26 8:40,24,3
31254,24,1686.599976,2018/11/26 8:40,24,3
31255,24,1686.599976,2018/11/26 8:40,24,3
31256,24,1686.599976,2018/11/26 8:40,24,3
31257,24,1686.599976,2018/11/26 8:40,24,3
31258,24,1686.599976,2018/11/26 8:40,24,3
31259,24,1686.599976,2018/11/26 8:40,24,3
31260,24,1686.599976,2018/11/26 8:41,24,3
31261,24,1686.599976,2018/11/26 8:41,24,3
31262,24,1686.599976,2018/11/26 8:41,24,3
31263,24,1686.599976,2018/11/26 8:41,24,3
31264,24,1686.599976,2018/11/26 8:41,24,3
31265,24,1686.599976,2018/11/26 8:41,24,3
31266,23.70000076,1686.599976,2018/11/26 8:41,23.70000076,3
31267,23.70000076,1686.599976,2018/11/26 8:41,23.70000076,3
31268,23.70000076,1686.599976,2018/11/26 8:41,23.70000076,3
31269,23.70000076,1686.599976,2018/11/26 8:41,23.70000076,3
31270,23.70000076,1686.599976,2018/11/26 8:41,23.70000076,3
31271,24,1686.599976,2018/11/26 8:41,24,3
31272,25.79999924,1686.599976,2018/11/26 8:41,25.79999924,3
31273,25.79999924,1686.599976,2018/11/26 8:41,25.79999924,3
31274,25.79999924,1686.599976,2018/11/26 8:41,25.79999924,3
31275,25.79999924,1686.599976,2018/11/26 8:41,25.79999924,3
31276,25.79999924,1686.599976,2018/11/26 8:41,25.79999924,3
31277,25.79999924,1686.599976,2018/11/26 8:41,25.79999924,3
31278,26.10000038,1686.599976,2018/11/26 8:41,26.10000038,3
31279,26.10000038,1686.599976,2018/11/26 8:41,26.10000038,3
31280,26.10000038,1686.599976,2018/11/26 8:41,26.10000038,3
31281,26.10000038,1686.599976,2018/11/26 8:41,26.10000038,3
31282,26.10000038,1686.599976,2018/11/26 8:41,26.10000038,3
31283,27,1686.599976,2018/11/26 8:41,27,3
31284,27,1686.599976,2018/11/26 8:41,27,3
31285,27,1686.599976,2018/11/26 8:41,27,3
31286,27,1686.599976,2018/11/26 8:41,27,3
31287,27,1686.599976,2018/11/26 8:41,27,3
31288,27,1686.599976,2018/11/26 8:41,27,3
31289,27,1686.599976,2018/11/26 8:41,27,3
31290,27,1686.599976,2018/11/26 8:41,27,3
31291,27,1686.599976,2018/11/26 8:41,27,3
31292,27,1686.599976,2018/11/26 8:41,27,3
31293,27,1686.599976,2018/11/26 8:41,27,3
31294,27,1686.599976,2018/11/26 8:41,27,3
31295,27,1686.599976,2018/11/26 8:41,27,3
31296,26.70000076,1686.599976,2018/11/26 8:41,26.70000076,3
31297,26.70000076,1686.599976,2018/11/26 8:41,26.70000076,3
31298,26.70000076,1686.599976,2018/11/26 8:41,26.70000076,3
31299,26.10000038,1686.599976,2018/11/26 8:41,26.10000038,3
31300,25.79999924,1686.599976,2018/11/26 8:41,25.79999924,3
31301,25.79999924,1686.599976,2018/11/26 8:41,25.79999924,3
31302,24.89999962,1686.599976,2018/11/26 8:41,24.89999962,3
31303,24.89999962,1686.599976,2018/11/26 8:41,24.89999962,3
31304,24.60000038,1686.599976,2018/11/26 8:41,24.60000038,3
32021,15.30000019,1686.599976,2018/11/26 8:53,15.30000019,4
32022,15.30000019,1686.599976,2018/11/26 8:53,15.30000019,4
32023,15.30000019,1686.599976,2018/11/26 8:53,15.30000019,4
32024,13.19999981,1686.599976,2018/11/26 8:53,13.19999981,4
